policy_name,period,rff,picxfe,pitarg,xgap,inflation_gap,lagged_rff,rate_change
td3_svar_revealed_direct,2043Q3,2.666748460880469,2.094823765144433,2.0,1.6643697283881087,0.09482376514443303,2.6412983640590517,0.0254500968214173
td3_svar_revealed_direct,2043Q4,2.6893452347176727,2.10081389746847,2.0,1.6782803973023552,0.1008138974684698,2.666748460880469,0.02259677383720371
td3_svar_revealed_direct,2044Q1,2.7082907914258794,2.1068402295973305,2.0,1.687941877094653,0.10684022959733053,2.6893452347176727,0.018945556708206635
td3_svar_revealed_direct,2044Q2,2.723451622377883,2.1128824985857024,2.0,1.6941705291188756,0.11288249858570243,2.7082907914258794,0.01516083095200349
td3_svar_revealed_direct,2044Q3,2.7351889466952444,2.118921536087191,2.0,1.6979550276810853,0.11892153608719092,2.723451622377883,0.01173732431736152
td3_svar_revealed_direct,2044Q4,2.7440739235940317,2.1249464913455967,2.0,1.7000740344235734,0.12494649134559666,2.7351889466952444,0.008884976898787311
td3_svar_revealed_direct,2045Q1,2.7507343338790347,2.130945579899964,2.0,1.7011378951781435,0.13094557989996414,2.7440739235940317,0.006660410285002971
td3_svar_revealed_direct,2045Q2,2.755743290544425,2.136905614143095,2.0,1.7015620805180198,0.1369056141430951,2.7507343338790347,0.005008956665390141
td3_svar_revealed_direct,2045Q3,2.7595830619898356,2.1428114272072016,2.0,1.701634971661732,0.14281142720720164,2.755743290544425,0.003839771445410811
td3_svar_revealed_direct,2045Q4,2.7626326026182744,2.148647639412056,2.0,1.7015427443982056,0.14864763941205617,2.7595830619898356,0.0030495406284387627
sac_svar_revealed_direct,2040Q1,3.012826435946919,1.98026282937,2.0,0.030976821333872716,-0.019737170630000023,3.0000938526302,0.012732583316719115
sac_svar_revealed_direct,2040Q2,3.0246362745264093,1.9801325630067652,2.0,0.026703157565786992,-0.01986743699323479,3.012826435946919,0.01180983857949025
sac_svar_revealed_direct,2040Q3,3.03502073197519,1.9798502691220394,2.0,0.020678198007284904,-0.02014973087796057,3.0246362745264093,0.010384457448780804
sac_svar_revealed_direct,2040Q4,3.0447262857855475,1.9794973279863752,2.0,0.017640624480551186,-0.020502672013624768,3.03502073197519,0.009705553810357426
sac_svar_revealed_direct,2041Q1,3.0531487813524265,1.979035211806659,2.0,0.012442553302138892,-0.020964788193341022,3.0447262857855475,0.008422495566879018
sac_svar_revealed_direct,2041Q2,3.0590842195913095,1.9784979422573234,2.0,0.002837089340787176,-0.02150205774267655,3.0531487813524265,0.005935438238882984
sac_svar_revealed_direct,2041Q3,3.0617434575762728,1.9779134360491986,2.0,-0.00947807813143023,-0.02208656395080144,3.0590842195913095,0.0026592379849632586
