algo,seed,update,mean_episode_reward_in_rollout,rollout_clip_rate,rollout_mean_abs_action,eval_mean_reward,eval_mean_discounted_loss,eval_clip_rate,env_id,group,tier,step
td3,43,,,,,-827.6719013274054,780.6663842091881,0.0,nonlinear_hyper,nonlinear,hyper,28000.0
ppo,43,0.0,-558.6823099794262,0.0,2.2701988043263555,-670.313865580521,658.3579994522421,0.0,zlb_trap_extreme,zlb,extreme_v2,
ppo,43,20.0,-544.6295813795751,0.0,2.406166571076028,-668.7034628447957,658.406146776536,0.0,zlb_trap_extreme,zlb,extreme_v2,
ppo,43,40.0,-541.1969513401599,0.0,2.7376959969988093,-554.1472959500775,546.9948189817878,0.0,zlb_trap_extreme,zlb,extreme_v2,
ppo,43,60.0,-511.8577618277767,0.0,2.833811302203685,-574.3052709722666,565.7680172556079,0.0,zlb_trap_extreme,zlb,extreme_v2,
ppo,43,80.0,-523.4532100724115,0.0,2.9311855072155595,-588.527214391448,580.6337447337415,0.0,zlb_trap_extreme,zlb,extreme_v2,
ppo,43,100.0,-532.2620244763147,0.0,3.159299744060263,-533.1228292896484,526.0058387044396,0.0,zlb_trap_extreme,zlb,extreme_v2,
ppo,43,120.0,-516.6403180725057,0.0,3.1256279217777774,-490.5310243286431,482.98888622568694,0.0,zlb_trap_extreme,zlb,extreme_v2,
ppo,43,140.0,-479.6577320484946,0.0,3.1233066162094474,-476.38260822384,468.1239047666316,0.0,zlb_trap_extreme,zlb,extreme_v2,
ppo,43,160.0,-523.3429738329531,0.0,3.2779414121760055,-565.2460562906871,556.2672434571195,0.0,zlb_trap_extreme,zlb,extreme_v2,
ppo,43,180.0,-496.07564173850926,0.0,3.2151120607741177,-526.2238025976791,518.6407222248286,0.0,zlb_trap_extreme,zlb,extreme_v2,
ppo,43,200.0,-504.5921872751821,0.0,3.2876578798750415,-530.6353691377767,523.5813721875634,0.0,zlb_trap_extreme,zlb,extreme_v2,
ppo,43,220.0,-527.735003574002,0.0,3.2187988597434014,-445.883920249715,440.1858552504759,0.0,zlb_trap_extreme,zlb,extreme_v2,
ppo,43,240.0,-489.68344748910687,0.0,3.2523161828285083,-502.9241632851743,496.6953732076701,0.0,zlb_trap_extreme,zlb,extreme_v2,
