evaluation_env,loss_function,evaluation_type,scenario_group,scenario_id,beta,policy_name,total_discounted_loss,mean_period_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate_x,improvement_vs_actual_pct,improvement_vs_taylor_pct,var_inflation_gap,std_inflation_gap,var_output_gap,std_output_gap,var_policy_rate,std_policy_rate_y,var_rate_change,std_rate_change,rule_family,source_env,training_env,policy_parameterization,algo,lambda_inflation,lambda_output_gap,lambda_rate_smoothing,mean_discounted_loss,std_discounted_loss,mean_reward,mean_abs_action,clip_rate,explosion_rate,std_policy_rate
svar,artificial,historical_counterfactual,beta,beta_097,0.97,linear_policy_search_transfer,76.40529166655664,2.108170374652813,1.178661134901099,1.7638363386854095,0.4759107013033346,4.026093408134325,2.083023950578693,-36.8952945342552,-27.002711400995654,0.31716079868285607,0.5631703105481113,1.767597166578755,1.3295101227816037,4.338988778684466,2.083023950578693,0.48073590062508514,0.693351210156213,benchmark_transfer,benchmark,benchmark,fixed_rule,,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,beta,beta_097,0.97,riccati_reference,77.04577949495601,2.1087760651321212,1.0921756020549083,1.9019204606693974,0.6564023322320374,4.159178769733473,2.461921539161971,-38.04285601856945,-28.067345656709925,0.32675487565173933,0.5716247682280216,1.9063587076494926,1.3807094942997578,6.061057664989647,2.461921539161971,0.6638908676846045,0.8147949850634848,theory_reference,benchmark,benchmark,fixed_rule,,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,beta,beta_097,0.97,td3_benchmark_transfer,82.42046265483081,2.253664513659389,1.2412482974255121,1.882127903035467,0.7135226692075002,3.980975364865588,2.4425625318144464,-47.672671155070226,-37.00127312870139,0.3251760098394626,0.5702420624957989,1.887716547083939,1.3739419736961016,5.966111721823798,2.4425625318144464,0.7216296215613074,0.8494878583954614,benchmark_transfer,benchmark,benchmark,linear_surrogate,td3,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,beta,beta_097,0.97,td3_ann_revealed_direct,87.57509707624082,2.4373657995245934,1.6884921768878227,1.4842789872074371,0.06734129121928299,3.9382245695436158,1.6630326720396815,-56.908225158513694,-45.56943030107329,0.3580716409570713,0.5983908763985889,1.5006532352910729,1.2250115245543909,2.7656776682714432,1.6630326720396815,0.06799486057279337,0.26075824162007494,ann_revealed_direct,ann,ann,standard_nonlinear,td3,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,beta,beta_097,0.97,ppo_ann_revealed_direct,98.0058553502337,3.7663481320322325,3.114776603871716,1.2850831184607086,0.0902996813043062,8.441250184913734,1.068347405204781,-75.59700567342259,-62.90768729702576,1.918906449577955,1.3852459888330142,1.2856960564278312,1.1338853806394327,1.1413661782077886,1.068347405204781,0.09125382805794124,0.3020824855200004,ann_revealed_direct,ann,ann,linear_policy,ppo,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,beta,beta_097,0.97,ppo_ann_direct,101.31290442949981,2.4701488323407426,1.879643804456811,1.1390389921710806,0.20985532864083062,3.734539566101966,0.9683846229862563,-81.52224262848982,-68.40474372651914,0.5556538565089874,0.7454219318674407,1.1509931935272573,1.0728435084052368,0.9377687780362337,0.9683846229862563,0.2120140964538473,0.46044988484507987,ann_direct,ann,ann,linear_policy,ppo,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,beta,beta_097,0.97,ppo_benchmark_transfer,106.35395334554086,3.0280170567027103,2.373791981784507,1.266360565150834,0.21044793486194224,2.8915448454243142,0.7725661031997835,-90.55428558089031,-76.78409634304082,0.2764095505446267,0.5257466600413422,1.2728721903793696,1.1282163756919015,0.5968583838132985,0.7725661031997835,0.21041556108016038,0.45871075971701425,benchmark_transfer,benchmark,benchmark,linear_surrogate,ppo,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,beta,beta_097,0.97,td3_svar_revealed_direct,111.9677238095159,3.5865254019689723,2.9834691390136863,1.1898046992462705,0.08153913539822803,2.3334619054546604,0.9983354523890099,-100.61247323191587,-86.11544047584161,0.15916925895227124,0.39896022226817457,1.1986632025357593,1.0948347832142342,0.9966736754967691,0.9983354523890099,0.07816030865373355,0.2795716520925066,svar_revealed_direct,svar,svar,standard_nonlinear,td3,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,beta,beta_097,0.97,ppo_svar_revealed_direct,129.18958716380394,6.074405303053172,5.43124000882661,1.2774846637578312,0.044229616386681936,9.586464708501643,0.20857433049084162,-131.4688708045188,-114.7420354886239,2.937887062768262,1.7140265641956258,1.2876986533013266,1.1347681055181833,0.04350325133970283,0.20857433049084162,0.04342873590460912,0.20839562352556523,svar_revealed_direct,svar,svar,linear_policy,ppo,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,beta,beta_097,0.97,ppo_svar_revealed_direct_nonlinear,130.20502750164235,6.0351449096201915,5.375785000148497,1.3000040434497433,0.09357886638966939,9.583681094182001,0.018009890802365668,-133.2882343734324,-116.42992481354443,2.821506232114803,1.6797339765911752,1.3090315090682323,1.1441291487713405,0.0003243561667131355,0.018009890802365668,0.09360442214984895,0.3059483978546855,svar_revealed_direct,svar,svar,nonlinear_policy,ppo,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,beta,beta_097,0.97,ppo_ann_revealed_direct_nonlinear,137.57682079234104,6.467674068514514,5.79807642010012,1.3178953287642226,0.10649982850036897,9.780313956273066,4.051250898178189e-06,-146.49626999195965,-128.68349672440468,2.9472736801644506,1.7167625578875054,1.327171993742151,1.1520295107948193,1.6412633839989578e-11,4.051250898178189e-06,0.1064998322338391,0.32634312040219127,ann_revealed_direct,ann,ann,nonlinear_policy,ppo,1.0,0.5,0.1,,,,,,,
