policy_name,action_date,state_date,inflation,inflation_gap,output_gap,lagged_policy_rate,lagged_policy_rate_gap,policy_rate,policy_rate_gap,rate_change,loss,discounted_loss
linear_policy_search_transfer,1997-04-01,1997-04-01,2.533667459276319,0.5336674451828003,1.4038573503494263,4.272735716991356,2.272735834121704,4.776947223022888,2.776947223022888,0.504211506031532,1.295631584582759,0.8932720116136879
linear_policy_search_transfer,1997-07-01,1997-07-01,2.6493459810691666,0.6493459939956665,1.679816722869873,4.776947223022888,2.776947259902954,5.357093318477339,3.3570933184773386,0.5801460954544506,1.8661992760627995,1.2737828910817215
linear_policy_search_transfer,1997-10-01,1997-10-01,2.4398377855079403,0.439837783575058,1.6004700660705566,5.357093318477339,3.357093334197998,5.261433700948542,3.2614337009485417,-0.09565961752879648,1.4751245685975076,0.9967845219838541
linear_policy_search_transfer,1998-01-01,1998-01-01,1.990647140879159,-0.009352859109640121,1.496325135231018,5.261433700948542,3.2614336013793945,4.608957208110684,2.6089572081106844,-0.6524764928378577,1.1621544755128814,0.7774485232134767
linear_policy_search_transfer,1998-04-01,1998-04-01,2.0361935395395525,0.03619353845715523,1.1808565855026245,4.608957208110684,2.608957290649414,4.1226856848459725,2.1226856848459725,-0.4862715232647119,0.7221671174495738,0.47827831247602387
linear_policy_search_transfer,1998-07-01,1998-07-01,2.014572963621295,0.014572964049875736,1.2649624347686768,4.1226856848459725,2.122685670852661,3.990812629366065,1.990812629366065,-0.13187305547990746,0.8020164018762409,0.5258494489418553
linear_policy_search_transfer,1998-10-01,1998-10-01,1.9521559835244675,-0.047844015061855316,1.77084481716156,3.990812629366065,1.9908126592636108,4.33578848536877,2.33578848536877,0.344975856002705,1.5821355650709121,1.0269683537226562
linear_policy_search_transfer,1999-01-01,1999-01-01,2.0969480431539465,0.09694804251194,1.859801173210144,4.33578848536877,2.3357884883880615,4.716478107424654,2.7164781074246536,0.3806896220558835,1.7533215834880336,1.1267047917349602
linear_policy_search_transfer,1999-04-01,1999-04-01,2.228876981048927,0.2288769781589508,1.695091724395752,4.716478107424654,2.716478109359741,4.861524597800789,2.8615245978007886,0.14504649037613504,1.4911564965695627,0.9486521205674061
linear_policy_search_transfer,1999-07-01,1999-07-01,2.150197822129162,0.1501978188753128,1.9220740795135498,4.861524597800789,2.8615245819091797,5.035147878170949,3.0351478781709487,0.17362328037016006,1.8727582732643113,1.1795074160332237
linear_policy_search_transfer,1999-10-01,1999-10-01,2.4077278547618217,0.4077278673648834,2.3937389850616455,5.035147878170949,3.0351479053497314,5.834816192232816,3.8348161922328163,0.7996683140618677,3.095182115032547,1.9299246505358483
linear_policy_search_transfer,2000-01-01,2000-01-01,2.699670685758908,0.699670672416687,1.7765839099884033,5.834816192232816,3.8348162174224854,5.906174312799362,3.9061743127993616,0.07135812056654522,2.068173442232442,1.276663075648761
linear_policy_search_transfer,2000-04-01,2000-04-01,2.927486027842122,0.927486002445221,2.429877281188965,5.906174312799362,3.906174421310425,6.800403573476722,4.800403573476722,0.8942292606773607,3.8923466632093597,2.3786801481254622
linear_policy_search_transfer,2000-07-01,2000-07-01,3.1104465212896972,1.110446572303772,1.5701688528060913,6.800403573476722,4.800403594970703,6.557447834524881,4.557447834524881,-0.2429557389518413,2.4717094532557753,1.4953992154209468
linear_policy_search_transfer,2000-10-01,2000-10-01,3.074040055137786,1.0740400552749634,1.0824955701828003,6.557447834524881,4.557447910308838,5.972652896763865,3.972652896763865,-0.584794937761016,1.773658890854446,1.0623436460993794
