loss_function,evaluation_env,policy_name,action_date,state_date,inflation,inflation_gap,output_gap,lagged_policy_rate,lagged_policy_rate_gap,policy_rate,policy_rate_gap,rate_change,loss,discounted_loss
artificial,ann,ppo_svar_revealed_direct_nonlinear,1990-07-01,1990-07-01,3.65818825127053,1.6581882238388062,1.1628204584121704,9.586747646331787,7.586747646331787,9.59204387664795,7.592043876647949,0.005296230316162109,3.425666699934196,3.129405614520254
artificial,ann,ppo_svar_revealed_direct_nonlinear,1990-10-01,1990-10-01,3.784521516433884,1.784521460533142,0.5666694641113281,9.59204387664795,7.592043876647949,9.598752975463867,7.598752975463867,0.006709098815917969,3.3450784850821407,3.0252290214058943
artificial,ann,ppo_svar_revealed_direct_nonlinear,1991-01-01,1991-01-01,3.798945565487603,1.7989455461502075,-1.1040723323822021,9.598752975463867,7.598752975463867,9.600698471069336,7.600698471069336,0.00194549560546875,3.8456933140749214,3.4431963382382578
artificial,ann,ppo_svar_revealed_direct_nonlinear,1991-04-01,1991-04-01,3.729132379478121,1.7291324138641357,-2.2763092517852783,9.600698471069336,7.600698471069336,9.600617408752441,7.600617408752441,-8.106231689453125e-05,5.5806908102143495,4.946639907899227
artificial,ann,ppo_svar_revealed_direct_nonlinear,1991-07-01,1991-07-01,3.651738095566876,1.6517380475997925,-2.080404281616211,9.600617408752441,7.600617408752441,9.60062551498413,7.600625514984131,8.106231689453125e-06,4.892279565378876,4.293078169008218
artificial,ann,ppo_svar_revealed_direct_nonlinear,1991-10-01,1991-10-01,3.6953083756538914,1.6953083276748657,-2.0329408645629883,9.60062551498413,7.600625514984131,9.600629806518555,7.600629806518555,4.291534423828125e-06,4.940494605290647,4.292034001353976
artificial,ann,ppo_svar_revealed_direct_nonlinear,1992-01-01,1992-01-01,3.621915752681934,1.6219156980514526,-2.428541898727417,9.600629806518555,7.600629806518555,9.600607872009277,7.600607872009277,-2.193450927734375e-05,5.579518408571127,4.7987114221664635
artificial,ann,ppo_svar_revealed_direct_nonlinear,1992-04-01,1992-04-01,3.054947862044244,1.054947853088379,-2.065246820449829,9.600607872009277,7.600607872009277,9.600598812103271,7.6005988121032715,-9.059906005859375e-06,3.2455371874330523,2.763437859617278
artificial,ann,ppo_svar_revealed_direct_nonlinear,1992-07-01,1992-07-01,2.9459697161792167,0.9459697008132935,-1.6703741550445557,9.600598812103271,7.6005988121032715,9.600588321685791,7.600588321685791,-1.049041748046875e-05,2.2899335837882036,1.9302839277555282
artificial,ann,ppo_svar_revealed_direct_nonlinear,1992-10-01,1992-10-01,2.928047605187343,0.9280475974082947,-1.4788851737976074,9.600588321685791,7.600588321685791,9.60057544708252,7.6005754470825195,-1.2874603271484375e-05,1.9548230217110736,1.631326712817334
artificial,ann,ppo_svar_revealed_direct_nonlinear,1993-01-01,1993-01-01,3.2853879124647074,1.2853878736495972,-1.4151039123535156,9.60057544708252,7.6005754470825195,9.600631713867188,7.6006317138671875,5.626678466796875e-05,2.653481527421141,2.1922231818826745
artificial,ann,ppo_svar_revealed_direct_nonlinear,1993-04-01,1993-04-01,3.7347001093851246,1.734700083732605,-2.137110471725464,9.600631713867188,7.6006317138671875,9.600624561309814,7.6006245613098145,-7.152557373046875e-06,5.29280496468634,4.3290218999660235
artificial,ann,ppo_svar_revealed_direct_nonlinear,1993-07-01,1993-07-01,3.7070251180161287,1.707025170326233,-2.506002902984619,9.600624561309814,7.6006245613098145,9.600606441497803,7.600606441497803,-1.811981201171875e-05,6.053960207043806,4.902060292745909
artificial,ann,ppo_svar_revealed_direct_nonlinear,1993-10-01,1993-10-01,3.728646530274516,1.7286465167999268,-2.9719245433807373,9.600606441497803,7.600606441497803,9.60059118270874,7.60059118270874,-1.52587890625e-05,7.404386525842204,5.935582735885854
artificial,ann,ppo_svar_revealed_direct_nonlinear,1994-01-01,1994-01-01,3.292986918173956,1.2929868698120117,-2.532815933227539,9.60059118270874,7.60059118270874,9.600595951080322,7.600595951080322,4.76837158203125e-06,4.879393321314183,3.8723562353103915
artificial,ann,ppo_svar_revealed_direct_nonlinear,1994-04-01,1994-04-01,3.080470978758733,1.0804709196090698,-2.483948230743408,9.600595951080322,7.600595951080322,9.600590229034424,7.600590229034424,-5.7220458984375e-06,4.252416814630797,3.34103093685648
artificial,ann,ppo_svar_revealed_direct_nonlinear,1994-07-01,1994-07-01,2.6906897477131557,0.690689742565155,-2.0541670322418213,9.600590229034424,7.600590229034424,9.600564956665039,7.600564956665039,-2.5272369384765625e-05,2.5868534187231753,2.01210984271759
artificial,ann,ppo_svar_revealed_direct_nonlinear,1994-10-01,1994-10-01,2.7946874989220287,0.7946875095367432,-2.3464291095733643,9.600564956665039,7.600564956665039,9.600576877593994,7.600576877593994,1.1920928955078125e-05,3.3843930209545476,2.606128648496852
artificial,ann,ppo_svar_revealed_direct_nonlinear,1995-01-01,1995-01-01,2.7985378450172975,0.7985378503799438,-2.4236867427825928,9.600576877593994,7.600576877593994,9.600576400756836,7.600576400756836,-4.76837158203125e-07,3.5747914120594912,2.7252161882941475
artificial,ann,ppo_svar_revealed_direct_nonlinear,1995-04-01,1995-04-01,3.18539988233905,1.1853998899459839,-2.8547215461730957,9.600576400756836,7.600576400756836,9.600584983825684,7.600584983825684,8.58306884765625e-06,5.479890452183772,4.135779016026128
artificial,ann,ppo_svar_revealed_direct_nonlinear,1995-07-01,1995-07-01,3.3189920073232426,1.318992018699646,-3.470139980316162,9.600584983825684,7.600584983825684,9.600576877593994,7.600576877593994,-8.106231689453125e-06,7.760675686894265,5.798560306405086
artificial,ann,ppo_svar_revealed_direct_nonlinear,1995-10-01,1995-10-01,3.1210011437477196,1.121001124382019,-3.3690273761749268,9.600576877593994,7.600576877593994,9.60057544708252,7.6005754470825195,-1.430511474609375e-06,6.931816251574011,5.127467069548245
artificial,ann,ppo_svar_revealed_direct_nonlinear,1996-01-01,1996-01-01,3.08476670856928,1.0847667455673218,-3.2380006313323975,9.60057544708252,7.6005754470825195,9.600576400756836,7.600576400756836,9.5367431640625e-07,6.4190429365433115,4.700686772386925
artificial,ann,ppo_svar_revealed_direct_nonlinear,1996-04-01,1996-04-01,2.840076641925619,0.8400766253471375,-2.9802441596984863,9.600576400756836,7.600576400756836,9.600573062896729,7.6005730628967285,-3.337860107421875e-06,5.146656362164217,3.7312246585014375
artificial,ann,ppo_svar_revealed_direct_nonlinear,1996-07-01,1996-07-01,2.5673050188492685,0.5673050284385681,-1.9184379577636719,9.600573062896729,7.6005730628967285,9.600541591644287,7.600541591644287,-3.147125244140625e-05,2.1620370942849525,1.5517600351783656
artificial,ann,ppo_svar_revealed_direct_nonlinear,1996-10-01,1996-10-01,2.7124455767449134,0.7124455571174622,-1.6406370401382446,9.600541591644287,7.600541591644287,9.600545406341553,7.600545406341553,3.814697265625e-06,1.8534236205946564,1.3169561351162293
artificial,ann,ppo_svar_revealed_direct_nonlinear,1997-01-01,1997-01-01,3.083714993227349,1.0837149620056152,-1.7484536170959473,9.600545406341553,7.600545406341553,9.600605964660645,7.6006059646606445,6.0558319091796875e-05,2.702983144809514,1.9014072628389391
artificial,ann,ppo_svar_revealed_direct_nonlinear,1997-04-01,1997-04-01,3.6787752605762605,1.6787753105163574,-2.163238763809204,9.600605964660645,7.6006059646606445,9.600622177124023,7.600622177124023,1.621246337890625e-05,5.158087517848964,3.5921603272865337
artificial,ann,ppo_svar_revealed_direct_nonlinear,1997-07-01,1997-07-01,3.4303722058329997,1.4303722381591797,-1.5656230449676514,9.600622177124023,7.600622177124023,9.600643157958984,7.600643157958984,2.09808349609375e-05,3.2715524992074108,2.255568879951246
artificial,ann,ppo_svar_revealed_direct_nonlinear,1997-10-01,1997-10-01,3.696610379404697,1.6966103315353394,-1.1567609310150146,9.600643157958984,7.600643157958984,9.600686073303223,7.600686073303223,4.291534423828125e-05,3.5475345430179885,2.421386003295001
artificial,ann,ppo_svar_revealed_direct_nonlinear,1998-01-01,1998-01-01,3.5307153972710075,1.5307153463363647,-1.2851011753082275,9.600686073303223,7.600686073303223,9.600663661956787,7.600663661956787,-2.2411346435546875e-05,3.168831986949178,2.1412718251729754
artificial,ann,ppo_svar_revealed_direct_nonlinear,1998-04-01,1998-04-01,3.241564795226116,1.2415647506713867,-1.513344645500183,9.600663661956787,7.600663661956787,9.600625991821289,7.600625991821289,-3.7670135498046875e-05,2.686589038283644,1.7972521934946353
artificial,ann,ppo_svar_revealed_direct_nonlinear,1998-07-01,1998-07-01,3.3894231013565403,1.389423131942749,-2.057443857192993,9.600625991821289,7.600625991821289,9.6006178855896,7.6006178855896,-8.106231689453125e-06,4.047034252334759,2.680278104568354
artificial,ann,ppo_svar_revealed_direct_nonlinear,1998-10-01,1998-10-01,3.3630549739928766,1.3630549907684326,-2.104264497756958,9.6006178855896,7.6006178855896,9.600614547729492,7.600614547729492,-3.337860107421875e-06,4.071883446120017,2.6697679265518084
artificial,ann,ppo_svar_revealed_direct_nonlinear,1999-01-01,1999-01-01,3.2498720244490302,1.2498719692230225,-1.657706618309021,9.600614547729492,7.600614547729492,9.600624084472656,7.600624084472656,9.5367431640625e-06,2.936175555651296,1.90587927052431
artificial,ann,ppo_svar_revealed_direct_nonlinear,1999-04-01,1999-04-01,3.510996305044131,1.5109963417053223,-1.926686406135559,9.600624084472656,7.600624084472656,9.600629329681396,7.6006293296813965,5.245208740234375e-06,4.139170198443397,2.659878792523032
artificial,ann,ppo_svar_revealed_direct_nonlinear,1999-07-01,1999-07-01,3.516761846768786,1.5167618989944458,-2.198969841003418,9.600629329681396,7.6006293296813965,9.600615978240967,7.600615978240967,-1.33514404296875e-05,4.718300839080362,3.00171451270591
artificial,ann,ppo_svar_revealed_direct_nonlinear,1999-10-01,1999-10-01,3.3115581190534065,1.3115581274032593,-2.0849454402923584,9.600615978240967,7.600615978240967,9.600613117218018,7.600613117218018,-2.86102294921875e-06,3.8936834660563107,2.452333859347573
artificial,ann,ppo_svar_revealed_direct_nonlinear,2000-01-01,2000-01-01,3.318793775658783,1.318793773651123,-1.5820358991622925,9.600613117218018,7.600613117218018,9.600632667541504,7.600632667541504,1.9550323486328125e-05,2.9906358105783126,1.8647373747666063
artificial,ann,ppo_svar_revealed_direct_nonlinear,2000-04-01,2000-04-01,3.450377415518093,1.4503774642944336,-2.09572172164917,9.600632667541504,7.600632667541504,9.600618362426758,7.600618362426758,-1.430511474609375e-05,4.299619556249695,2.654112761875592
artificial,ann,ppo_svar_revealed_direct_nonlinear,2000-07-01,2000-07-01,3.207013794917008,1.2070138454437256,-1.3096874952316284,9.600618362426758,7.600618362426758,9.6006178855896,7.6006178855896,-4.76837158203125e-07,2.314523090675921,1.4144449620089439
artificial,ann,ppo_svar_revealed_direct_nonlinear,2000-10-01,2000-10-01,3.58988415272504,1.5898841619491577,-1.5598034858703613,9.6006178855896,7.6006178855896,9.60065507888794,7.6006550788879395,3.719329833984375e-05,3.744225105821775,2.2652789057508578
artificial,ann,ppo_svar_revealed_direct_nonlinear,2001-01-01,2001-01-01,3.4175568676604273,1.417556881904602,-1.869564175605774,9.60065507888794,7.6006550788879395,9.600627899169922,7.600627899169922,-2.7179718017578125e-05,3.7571026168632202,2.2503391792799574
artificial,ann,ppo_svar_revealed_direct_nonlinear,2001-04-01,2001-04-01,3.5526252977295463,1.552625298500061,-2.7852888107299805,9.600627899169922,7.600627899169922,9.60059404373169,7.6005940437316895,-3.3855438232421875e-05,6.2895621972458375,3.729499345522071
artificial,ann,ppo_svar_revealed_direct_nonlinear,2001-07-01,2001-07-01,3.2693458853075,1.2693458795547485,-2.7265639305114746,9.60059404373169,7.6005940437316895,9.600589752197266,7.600589752197266,-4.291534423828125e-06,5.328314395527551,3.127916535901666
artificial,ann,ppo_svar_revealed_direct_nonlinear,2001-10-01,2001-10-01,3.3994652248944477,1.3994652032852173,-3.388906717300415,9.600589752197266,7.600589752197266,9.600578784942627,7.600578784942627,-1.0967254638671875e-05,7.7008472245001,4.47547376713412
artificial,ann,ppo_svar_revealed_direct_nonlinear,2002-01-01,2002-01-01,2.988305554468137,0.9883055686950684,-3.454664945602417,9.600578784942627,7.600578784942627,9.600572109222412,7.600572109222412,-6.67572021484375e-06,6.944102840305215,3.9953225534978856
artificial,ann,ppo_svar_revealed_direct_nonlinear,2002-04-01,2002-04-01,2.5965436539103104,0.5965436697006226,-3.097104072570801,9.600572109222412,7.600572109222412,9.600564002990723,7.600564002990723,-8.106231689453125e-06,5.151891168033776,2.934523404343495
artificial,ann,ppo_svar_revealed_direct_nonlinear,2002-07-01,2002-07-01,2.395241349395123,0.3952413499355316,-2.990997076034546,9.600564002990723,7.600564002990723,9.600554943084717,7.600554943084717,-9.059906005859375e-06,4.6292474791306715,2.610456681370416
artificial,ann,ppo_svar_revealed_direct_nonlinear,2002-10-01,2002-10-01,2.521035270874166,0.5210352540016174,-3.461544990539551,9.600554943084717,7.600554943084717,9.600561618804932,7.600561618804932,6.67572021484375e-06,6.262624596681716,3.496211250764374
artificial,ann,ppo_svar_revealed_direct_nonlinear,2003-01-01,2003-01-01,2.7472013431146407,0.7472013235092163,-4.295851707458496,9.600561618804932,7.600561618804932,9.600565433502197,7.600565433502197,3.814697265625e-06,9.785480764092418,5.4082735344042305
artificial,ann,ppo_svar_revealed_direct_nonlinear,2003-04-01,2003-04-01,2.670952763155837,0.6709527373313904,-4.6498260498046875,9.600565433502197,7.600565433502197,9.600564956665039,7.600564956665039,-4.76837158203125e-07,11.260618722453641,6.161322331420277
artificial,ann,ppo_svar_revealed_direct_nonlinear,2003-07-01,2003-07-01,2.4705387116622104,0.4705387055873871,-4.552550315856934,9.600564956665039,7.600564956665039,9.600562572479248,7.600562572479248,-2.384185791015625e-06,10.584263862660954,5.733337774498722
artificial,ann,ppo_svar_revealed_direct_nonlinear,2003-10-01,2003-10-01,2.4319721530019183,0.4319721460342407,-3.7630996704101562,9.600562572479248,7.600562572479248,9.600560188293457,7.600560188293457,-2.384185791015625e-06,7.267059499670509,3.8970931003633176
artificial,ann,ppo_svar_revealed_direct_nonlinear,2004-01-01,2004-01-01,2.449062367504465,0.44906237721443176,-3.5326058864593506,9.600560188293457,7.600560188293457,9.600559711456299,7.600559711456299,-4.76837158203125e-07,6.441309193153127,3.419726754532723
artificial,ann,ppo_svar_revealed_direct_nonlinear,2004-04-01,2004-04-01,2.6764912769952587,0.6764912605285645,-4.078800201416016,9.600559711456299,7.600559711456299,9.600564956665039,7.600564956665039,5.245208740234375e-06,8.775945967109942,4.612606375027107
artificial,ann,ppo_svar_revealed_direct_nonlinear,2004-07-01,2004-07-01,3.0456171704937045,1.0456172227859497,-4.47788667678833,9.600564956665039,7.600564956665039,9.600567817687988,7.600567817687988,2.86102294921875e-06,11.119049921666639,5.785692247614867
artificial,ann,ppo_svar_revealed_direct_nonlinear,2004-10-01,2004-10-01,2.7905789895930635,0.7905789613723755,-4.2873945236206055,9.600567817687988,7.600567817687988,9.600565910339355,7.6005659103393555,-1.9073486328125e-06,9.815890994750967,5.056529791982283
artificial,ann,ppo_svar_revealed_direct_nonlinear,2005-01-01,2005-01-01,2.6850332885040524,0.6850332617759705,-3.9700984954833984,9.600565910339355,7.6005659103393555,9.600564956665039,7.600564956665039,-9.5367431640625e-07,8.350111601659288,4.258437896439364
artificial,ann,ppo_svar_revealed_direct_nonlinear,2005-04-01,2005-04-01,2.519660397061764,0.5196604132652283,-3.5144662857055664,9.600564956665039,7.600564956665039,9.600561618804932,7.600561618804932,-3.337860107421875e-06,6.445783581796642,3.2543851726244983
artificial,ann,ppo_svar_revealed_direct_nonlinear,2005-07-01,2005-07-01,2.336444654921281,0.3364446461200714,-3.5880143642425537,9.600561618804932,7.600561618804932,9.600557327270508,7.600557327270508,-4.291534423828125e-06,6.550118538910151,3.27399179597653
artificial,ann,ppo_svar_revealed_direct_nonlinear,2005-10-01,2005-10-01,2.777426099532082,0.7774261236190796,-3.617976665496826,9.600557327270508,7.600557327270508,9.60056734085083,7.60056734085083,1.0013580322265625e-05,7.149268953735183,3.5377346661876916
artificial,ann,ppo_svar_revealed_direct_nonlinear,2006-01-01,2006-01-01,2.8160614259233236,0.8160614371299744,-3.423699378967285,9.60056734085083,7.60056734085083,9.600568771362305,7.600568771362305,1.430511474609375e-06,6.52681498794133,3.1974231762905148
artificial,ann,ppo_svar_revealed_direct_nonlinear,2006-04-01,2006-04-01,2.620576742078937,0.6205767393112183,-2.4454071521759033,9.600568771362305,7.600568771362305,9.600564002990723,7.600564002990723,-4.76837158203125e-06,3.3751235593329483,1.6369057998854963
artificial,ann,ppo_svar_revealed_direct_nonlinear,2006-07-01,2006-07-01,3.1088985802164864,1.108898639678955,-2.30305814743042,9.600564002990723,7.600564002990723,9.600595951080322,7.600595951080322,3.1948089599609375e-05,3.881694608406724,1.863762503245837
artificial,ann,ppo_svar_revealed_direct_nonlinear,2006-10-01,2006-10-01,2.761194054007356,0.7611940503120422,-2.4528961181640625,9.600595951080322,7.600595951080322,9.600574016571045,7.600574016571045,-2.193450927734375e-05,3.5877660655307273,1.705408872296026
artificial,ann,ppo_svar_revealed_direct_nonlinear,2007-01-01,2007-01-01,2.101844264051226,0.10184426605701447,-1.978023648262024,9.600574016571045,7.600574016571045,9.60045337677002,7.6004533767700195,-0.00012063980102539062,1.9666610325259917,0.9254844104337729
artificial,ann,ppo_svar_revealed_direct_nonlinear,,2007-04-01,2.7715578219797994,0.7715578079223633,-2.1151950359344482,9.60045337677002,7.6004533767700195,,,,,
artificial,ann,ppo_ann_revealed_direct_nonlinear,1988-04-01,1988-04-01,3.297757893079778,1.297757863998413,0.927920937538147,6.663333333333334,4.663333415985107,9.78031587600708,7.78031587600708,3.116982542673746,3.086252072339023,3.086252072339023
artificial,ann,ppo_ann_revealed_direct_nonlinear,1988-07-01,1988-07-01,3.4226212477177103,1.422621250152588,1.2700300216674805,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,2.8303393493540625,2.802035955860522
artificial,ann,ppo_ann_revealed_direct_nonlinear,1988-10-01,1988-10-01,3.7751567339153445,1.7751567363739014,1.6551291942596436,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,4.520907763538929,4.430941699044505
artificial,ann,ppo_ann_revealed_direct_nonlinear,1989-01-01,1989-01-01,3.8214180651846847,1.821418046951294,1.7172040939331055,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,4.791958651870175,4.649632687950979
artificial,ann,ppo_ann_revealed_direct_nonlinear,1989-04-01,1989-04-01,4.04289175692754,2.04289174079895,1.4940261840820312,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,5.289463783985923,5.081037805936379
artificial,ann,ppo_ann_revealed_direct_nonlinear,1989-07-01,1989-07-01,4.1155326489848685,2.115532636642456,1.4444940090179443,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,5.5187598077437485,5.248285664952341
artificial,ann,ppo_ann_revealed_direct_nonlinear,1989-10-01,1989-10-01,3.653379942942492,1.6533799171447754,1.1948509216308594,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,3.4474995128787214,3.245752356444933
artificial,ann,ppo_ann_revealed_direct_nonlinear,1990-01-01,1990-01-01,3.496489124791528,1.49648916721344,0.6851062774658203,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,2.474165133298712,2.306083585747408
artificial,ann,ppo_ann_revealed_direct_nonlinear,1990-04-01,1990-04-01,3.5772496060758754,1.5772496461868286,1.3080296516418457,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,3.34318723118362,3.084908280053854
artificial,ann,ppo_ann_revealed_direct_nonlinear,1990-07-01,1990-07-01,3.6559353525559466,1.6559354066848755,1.0807609558105469,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,3.3261441929148674,3.0384900878452856
artificial,ann,ppo_ann_revealed_direct_nonlinear,1990-10-01,1990-10-01,3.7847349843180624,1.7847349643707275,0.4782680571079254,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,3.299649060272277,2.9841434639298936
artificial,ann,ppo_ann_revealed_direct_nonlinear,1991-01-01,1991-01-01,3.807857980220762,1.8078579902648926,-1.2012050151824951,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,3.9897972572144056,3.5722181111205606
artificial,ann,ppo_ann_revealed_direct_nonlinear,1991-04-01,1991-04-01,3.731302924727379,1.7313029766082764,-2.380444049835205,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,5.830666934010594,5.168214962322457
artificial,ann,ppo_ann_revealed_direct_nonlinear,1991-07-01,1991-07-01,3.6425904182852933,1.6425904035568237,-2.1869750022888184,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,5.089533064175058,4.466172261061968
artificial,ann,ppo_ann_revealed_direct_nonlinear,1991-10-01,1991-10-01,3.680321408698004,1.680321455001831,-2.1417768001556396,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,5.117084122981936,4.445445405427176
artificial,ann,ppo_ann_revealed_direct_nonlinear,1992-01-01,1992-01-01,3.5985420359283764,1.5985420942306519,-2.5412545204162598,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,5.7843240957953554,4.974856264541712
artificial,ann,ppo_ann_revealed_direct_nonlinear,1992-04-01,1992-04-01,3.0195993892465403,1.019599437713623,-2.182173490524292,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,3.4205235847594224,2.9124313874567114
artificial,ann,ppo_ann_revealed_direct_nonlinear,1992-07-01,1992-07-01,2.903425513352836,0.9034255146980286,-1.7921359539031982,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,2.422053299243661,2.041653342610527
artificial,ann,ppo_ann_revealed_direct_nonlinear,1992-10-01,1992-10-01,2.8826870051526345,0.8826870322227478,-1.6068241596221924,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,2.0700783368269846,1.7275088593618282
artificial,ann,ppo_ann_revealed_direct_nonlinear,1993-01-01,1993-01-01,3.2383677023929054,1.2383676767349243,-1.5496492385864258,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,2.7342608841075986,2.2589605518306493
artificial,ann,ppo_ann_revealed_direct_nonlinear,1993-04-01,1993-04-01,3.702841206090118,1.7028411626815796,-2.277851104736328,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,5.493970852997009,4.493556875623229
artificial,ann,ppo_ann_revealed_direct_nonlinear,1993-07-01,1993-07-01,3.6856380460490143,1.6856380701065063,-2.652838945388794,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,6.360152938478151,5.149993080435086
artificial,ann,ppo_ann_revealed_direct_nonlinear,1993-10-01,1993-10-01,3.7098584758070015,1.7098584175109863,-3.121551513671875,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,7.7956577341867614,6.249237705300756
artificial,ann,ppo_ann_revealed_direct_nonlinear,1994-01-01,1994-01-01,3.2605509981375884,1.2605509757995605,-2.682945966720581,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,5.188088292760341,4.117340973939033
artificial,ann,ppo_ann_revealed_direct_nonlinear,1994-04-01,1994-04-01,3.030512365615819,1.0305123329162598,-2.633603096008301,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,4.529888301944766,3.5590342191363327
artificial,ann,ppo_ann_revealed_direct_nonlinear,1994-07-01,1994-07-01,2.6424782432675484,0.6424782276153564,-2.205378532409668,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,2.84462550856648,2.2126104800546686
artificial,ann,ppo_ann_revealed_direct_nonlinear,1994-10-01,1994-10-01,2.7473059311679204,0.7473059296607971,-2.5022687911987305,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,3.689140704209766,2.8407975131875336
artificial,ann,ppo_ann_revealed_direct_nonlinear,1995-01-01,1995-01-01,2.7543128412355586,0.7543128132820129,-2.5833077430725098,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,3.905727267990617,2.977502726979464
artificial,ann,ppo_ann_revealed_direct_nonlinear,1995-04-01,1995-04-01,3.13693392171315,1.1369339227676392,-3.017543077468872,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,5.845401856929968,4.411637522880976
artificial,ann,ppo_ann_revealed_direct_nonlinear,1995-07-01,1995-07-01,3.264860626842539,1.2648606300354004,-3.635018825531006,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,8.206553344395957,6.131707649576292
artificial,ann,ppo_ann_revealed_direct_nonlinear,1995-10-01,1995-10-01,3.059485334593342,1.0594853162765503,-3.536271572113037,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,7.375117451273027,5.45537713248908
artificial,ann,ppo_ann_revealed_direct_nonlinear,1996-01-01,1996-01-01,3.019580948506115,1.0195809602737427,-3.4081153869628906,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,6.847170579979334,5.014206088317321
artificial,ann,ppo_ann_revealed_direct_nonlinear,1996-04-01,1996-04-01,2.782428712881582,0.7824287414550781,-3.1540963649749756,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,5.586356675229155,4.049998739188029
artificial,ann,ppo_ann_revealed_direct_nonlinear,1996-07-01,1996-07-01,2.5341471704412197,0.5341471433639526,-2.096426010131836,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,2.4828141787425153,1.781991542851414
artificial,ann,ppo_ann_revealed_direct_nonlinear,1996-10-01,1996-10-01,2.6851138611098353,0.6851138472557068,-1.821533441543579,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,2.1283730230323137,1.512322320354895
artificial,ann,ppo_ann_revealed_direct_nonlinear,1997-01-01,1997-01-01,3.046803706596269,1.0468037128448486,-1.9275437593460083,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,2.9535104853226315,2.077640143057264
artificial,ann,ppo_ann_revealed_direct_nonlinear,1997-04-01,1997-04-01,3.628204109948667,1.628204107284546,-2.3393359184265137,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,5.387294884598475,3.7517833671652294
artificial,ann,ppo_ann_revealed_direct_nonlinear,1997-07-01,1997-07-01,3.3790631980657904,1.3790632486343384,-1.74046790599823,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,3.4164297096388268,2.355454340246448
artificial,ann,ppo_ann_revealed_direct_nonlinear,1997-10-01,1997-10-01,3.6462379971343575,1.6462379693984985,-1.3330116271972656,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,3.5985594510108427,2.456213288705506
artificial,ann,ppo_ann_revealed_direct_nonlinear,1998-01-01,1998-01-01,3.4906115779438722,1.4906115531921387,-1.4627931118011475,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,3.291804646476322,2.2243680234556664
artificial,ann,ppo_ann_revealed_direct_nonlinear,1998-04-01,1998-04-01,3.198254232904672,1.1982542276382446,-1.692404866218567,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,2.867930309653069,1.9185643827039012
artificial,ann,ppo_ann_revealed_direct_nonlinear,1998-07-01,1998-07-01,3.3376959333689133,1.3376959562301636,-2.235708475112915,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,4.28862666416039,2.8402804201584755
artificial,ann,ppo_ann_revealed_direct_nonlinear,1998-10-01,1998-10-01,3.30110962068434,1.3011096715927124,-2.2821338176727295,9.78031587600708,7.78031587600708,9.78031587600708,7.78031587600708,0.0,4.296953758394849,2.817337352072304
