output_weight,rate_smoothing_weight,objective
0.9102821015130399,0.04618878114026437,22.35349743792386
4.999999999999999,0.2537058625204809,22.555721547920815
0.3883998048578669,0.04618878114026437,23.235808308517463
0.10825139517789366,0.07071067811865474,23.99716997360173
1.3935562508522341,0.04618878114026437,24.573137603720088
2.133403503223241,0.07071067811865474,24.70861283916356
0.2537058625204809,0.04618878114026437,25.677761699248823
3.2660400359022246,0.10825139517789366,25.69738689122887
0.07071067811865474,0.07071067811865474,25.74711887943857
0.9102821015130399,0.030170881682725817,26.15194600277803
0.5946035575013602,0.030170881682725817,26.3199094592095
4.999999999999999,0.1657227008669994,26.959766004937517
0.04618878114026437,0.07071067811865474,27.151292120188558
1.3935562508522341,0.030170881682725817,28.00882310942673
0.030170881682725817,0.07071067811865474,28.20988178000542
2.133403503223241,0.04618878114026437,28.309154814643296
0.3883998048578669,0.030170881682725817,28.470820961486684
0.1657227008669994,0.04618878114026437,28.649037192006034
0.019707861498850326,0.07071067811865474,28.97316924632045
0.012873332935452241,0.07071067811865474,29.50644691461467
3.2660400359022246,0.07071067811865474,29.55445421151356
0.9102821015130399,0.019707861498850326,29.615427898150926
0.008408964152537146,0.07071067811865474,29.870928479711655
0.005492802716530587,0.07071067811865474,30.116317211424615
0.003587942716300282,0.07071067811865474,30.279851468175593
0.0023436729115920993,0.07071067811865474,30.388095008013867
0.0015309059120638675,0.07071067811865474,30.45941794256143
0.0010000000000000002,0.07071067811865474,30.50627316446679
0.5946035575013602,0.019707861498850326,30.53063055991488
1.3935562508522341,0.019707861498850326,30.958752891157488
4.999999999999999,0.10825139517789366,31.089340448471745
2.133403503223241,0.030170881682725817,31.422958980903285
0.10825139517789366,0.04618878114026437,31.60400229001428
0.2537058625204809,0.030170881682725817,32.078935273275135
0.9102821015130399,0.012873332935452241,32.55908272491418
3.2660400359022246,0.04618878114026437,32.906447165689876
1.3935562508522341,0.012873332935452241,33.33253722544234
0.3883998048578669,0.019707861498850326,33.78806058988521
2.133403503223241,0.019707861498850326,33.944176304722426
0.07071067811865474,0.04618878114026437,34.19636904434115
0.5946035575013602,0.012873332935452241,34.31239526519631
4.999999999999999,0.07071067811865474,34.68980834242466
0.9102821015130399,0.008408964152537146,34.90721847754008
1.3935562508522341,0.008408964152537146,35.140261648185195
3.2660400359022246,0.030170881682725817,35.63201555830157
2.133403503223241,0.012873332935452241,35.87385216383072
0.04618878114026437,0.04618878114026437,36.28094753785884
0.1657227008669994,0.030170881682725817,36.376685102893816
1.3935562508522341,0.005492802716530587,36.45764003612056
0.9102821015130399,0.005492802716530587,36.68283352157009
2.133403503223241,0.008408964152537146,37.285552252600176
1.3935562508522341,0.003587942716300282,37.38622181252114
0.5946035575013602,0.008408964152537146,37.48266384759956
4.999999999999999,0.04618878114026437,37.625671642244924
3.2660400359022246,0.019707861498850326,37.725296561941825
0.030170881682725817,0.04618878114026437,37.85550139452703
0.9102821015130399,0.003587942716300282,37.96983399132095
1.3935562508522341,0.0023436729115920993,38.0251205688027
2.133403503223241,0.005492802716530587,38.28345398894724
1.3935562508522341,0.0015309059120638675,38.45730365945876
1.3935562508522341,0.0010000000000000002,38.74626495362794
0.3883998048578669,0.012873332935452241,38.81747030074019
0.2537058625204809,0.019707861498850326,38.86515217798398
0.9102821015130399,0.0023436729115920993,38.873414885165204
2.133403503223241,0.003587942716300282,38.97143636628162
0.019707861498850326,0.04618878114026437,38.992446997620284
3.2660400359022246,0.012873332935452241,39.260767472230825
2.133403503223241,0.0023436729115920993,39.43747329505601
