case_id,case_group,evaluation_type,loss_function,environment,policy_name,rule_family,source_env,training_env,policy_parameterization,algo,source_file,result_metric,result_value,secondary_metric,secondary_value,comparison_metric,comparison_value,solver_status
case_0373,external_models,external_model_eval,revealed,US_SW07,ppo_benchmark_transfer,benchmark_transfer,benchmark,benchmark,linear_surrogate,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_SW07_baseline_revealed_pct,-inf,failed
case_0374,external_models,external_model_eval,revealed,US_SW07,sac_benchmark_transfer,benchmark_transfer,benchmark,benchmark,linear_surrogate,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,34767.464255136656,mean_period_revealed_loss,382.68225422160015,improvement_vs_US_SW07_baseline_revealed_pct,-673.3015177358076,ok
case_0375,external_models,external_model_eval,revealed,US_SW07,td3_benchmark_transfer,benchmark_transfer,benchmark,benchmark,linear_surrogate,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,39698.66294473229,mean_period_revealed_loss,444.7253522570698,improvement_vs_US_SW07_baseline_revealed_pct,-782.9817464386455,ok
case_0376,external_models,external_model_eval,revealed,US_SW07,empirical_taylor_rule,empirical_rule,svar,svar,fixed_rule,,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,25916.350744727464,mean_period_revealed_loss,294.7893045767628,improvement_vs_US_SW07_baseline_revealed_pct,-476.43414020653904,ok
case_0377,external_models,external_model_eval,revealed,US_SW07,US_SW07_baseline,external_baseline,,,,,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,4495.977759999003,mean_period_revealed_loss,46.90340124767614,improvement_vs_US_SW07_baseline_revealed_pct,0.0,ok
case_0378,external_models,external_model_eval,revealed,US_SW07,ppo_svar_direct,svar_direct,svar,svar,linear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_SW07_baseline_revealed_pct,-inf,failed
case_0379,external_models,external_model_eval,revealed,US_SW07,ppo_svar_direct_nonlinear,svar_direct,svar,svar,nonlinear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_SW07_baseline_revealed_pct,-inf,failed
case_0380,external_models,external_model_eval,revealed,US_SW07,sac_svar_direct,svar_direct,svar,svar,standard_nonlinear,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,27700.47724029209,mean_period_revealed_loss,289.88622525938365,improvement_vs_US_SW07_baseline_revealed_pct,-516.1168653178177,ok
case_0381,external_models,external_model_eval,revealed,US_SW07,td3_svar_direct,svar_direct,svar,svar,standard_nonlinear,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,51077.94858076863,mean_period_revealed_loss,570.7554382537643,improvement_vs_US_SW07_baseline_revealed_pct,-1036.08098854964,ok
case_0382,external_models,external_model_eval,revealed,US_SW07,ppo_svar_revealed_direct,svar_revealed_direct,svar,svar,linear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_SW07_baseline_revealed_pct,-inf,failed
case_0383,external_models,external_model_eval,revealed,US_SW07,ppo_svar_revealed_direct_nonlinear,svar_revealed_direct,svar,svar,nonlinear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_SW07_baseline_revealed_pct,-inf,failed
case_0384,external_models,external_model_eval,revealed,US_SW07,sac_svar_revealed_direct,svar_revealed_direct,svar,svar,standard_nonlinear,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,21310.120516430703,mean_period_revealed_loss,238.361508728038,improvement_vs_US_SW07_baseline_revealed_pct,-373.9818934610439,ok
case_0385,external_models,external_model_eval,revealed,US_SW07,td3_svar_revealed_direct,svar_revealed_direct,svar,svar,standard_nonlinear,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_SW07_baseline_revealed_pct,-inf,failed
case_0386,external_models,external_model_eval,revealed,pyfrbus,ppo_ann_direct,ann_direct,ann,ann,linear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,130.27814023463964,mean_period_revealed_loss,5.892829666970525,improvement_vs_pyfrbus_baseline_revealed_pct,-701923.336967286,
case_0387,external_models,external_model_eval,revealed,pyfrbus,ppo_ann_direct_nonlinear,ann_direct,ann,ann,nonlinear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,142.61032060921718,mean_period_revealed_loss,6.612530556844125,improvement_vs_pyfrbus_baseline_revealed_pct,-768377.1442065566,
case_0388,external_models,external_model_eval,revealed,pyfrbus,ppo_ann_revealed_direct,ann_revealed_direct,ann,ann,linear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,1699.59974424227,mean_period_revealed_loss,81.14782418196447,improvement_vs_pyfrbus_baseline_revealed_pct,-9158448.63918648,
case_0389,external_models,external_model_eval,revealed,pyfrbus,ppo_ann_revealed_direct_nonlinear,ann_revealed_direct,ann,ann,nonlinear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,2434.38652652293,mean_period_revealed_loss,112.31916844494958,improvement_vs_pyfrbus_baseline_revealed_pct,-13117957.63990652,
case_0390,external_models,external_model_eval,revealed,pyfrbus,sac_ann_revealed_direct,ann_revealed_direct,ann,ann,standard_nonlinear,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,175.2184577233994,mean_period_revealed_loss,8.650608611372931,improvement_vs_pyfrbus_baseline_revealed_pct,-944090.9914257108,
case_0391,external_models,external_model_eval,revealed,pyfrbus,td3_ann_revealed_direct,ann_revealed_direct,ann,ann,standard_nonlinear,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,72.84677410542488,mean_period_revealed_loss,3.3824754827788994,improvement_vs_pyfrbus_baseline_revealed_pct,-392445.789744048,
case_0392,external_models,external_model_eval,revealed,pyfrbus,sac_benchmark_transfer,benchmark_transfer,benchmark,benchmark,linear_surrogate,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,6.009159055811692,mean_period_revealed_loss,0.2631017456168107,improvement_vs_pyfrbus_baseline_revealed_pct,-32281.25663392325,
case_0393,external_models,external_model_eval,revealed,pyfrbus,td3_benchmark_transfer,benchmark_transfer,benchmark,benchmark,linear_surrogate,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,14.97255466438143,mean_period_revealed_loss,0.6509030152414499,improvement_vs_pyfrbus_baseline_revealed_pct,-80581.86089763786,
case_0394,external_models,external_model_eval,revealed,pyfrbus,empirical_taylor_rule,empirical_rule,svar,svar,fixed_rule,,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,1.9024835434674023,mean_period_revealed_loss,0.088980944382639,improvement_vs_pyfrbus_baseline_revealed_pct,-10151.818480866012,
case_0395,external_models,external_model_eval,revealed,pyfrbus,ppo_svar_direct_nonlinear,svar_direct,svar,svar,nonlinear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,488.4378982130552,mean_period_revealed_loss,22.28022451098596,improvement_vs_pyfrbus_baseline_revealed_pct,-2631921.0173958587,
case_0396,external_models,external_model_eval,revealed,pyfrbus,td3_svar_direct,svar_direct,svar,svar,standard_nonlinear,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,175.67396064735672,mean_period_revealed_loss,7.583935924780835,improvement_vs_pyfrbus_baseline_revealed_pct,-946545.5373848327,
case_0397,external_models,external_model_eval,revealed,pyfrbus,ppo_svar_revealed_direct,svar_revealed_direct,svar,svar,linear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,1523.4653805640494,mean_period_revealed_loss,72.03205734314868,improvement_vs_pyfrbus_baseline_revealed_pct,-8209322.150880067,
case_0398,external_models,external_model_eval,revealed,pyfrbus,ppo_svar_revealed_direct_nonlinear,svar_revealed_direct,svar,svar,nonlinear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,2329.1331450733846,mean_period_revealed_loss,107.53569136731596,improvement_vs_pyfrbus_baseline_revealed_pct,-12550783.976395365,
case_0399,external_models,external_model_eval,revealed,pyfrbus,sac_svar_revealed_direct,svar_revealed_direct,svar,svar,standard_nonlinear,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,0.0744706067746312,mean_period_revealed_loss,0.0034623572275014,improvement_vs_pyfrbus_baseline_revealed_pct,-301.2960561130613,
case_0400,external_models,external_model_eval,revealed,pyfrbus,td3_svar_revealed_direct,svar_revealed_direct,svar,svar,standard_nonlinear,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,62.50159079223402,mean_period_revealed_loss,2.85899381593082,improvement_vs_pyfrbus_baseline_revealed_pct,-336699.21477771696,
case_0401,external_models,external_model_eval,revealed,pyfrbus,riccati_reference,theory_reference,benchmark,benchmark,fixed_rule,,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,11.479625221900037,mean_period_revealed_loss,0.5010162124067156,improvement_vs_pyfrbus_baseline_revealed_pct,-61759.68567633334,
case_0402,external_models,external_model_eval,revealed,pyfrbus,pyfrbus_baseline,,,,,,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,0.018557522716757,mean_period_revealed_loss,0.0008437227292652,improvement_vs_pyfrbus_baseline_revealed_pct,0.0,
case_0403,revealed_trained_rules,cross_transfer,revealed,ann_revealed,ppo_ann_revealed_direct,ann_revealed_direct,ann,ann,linear_policy,ppo,outputs\phase10\revealed_policy_eval\cross_transfer_summary.csv,mean_discounted_loss,664.2385999141038,std_discounted_loss,190.59865992698292,,,
case_0404,revealed_trained_rules,cross_transfer,revealed,ann_revealed,sac_ann_revealed_direct,ann_revealed_direct,ann,ann,standard_nonlinear,sac,outputs\phase10\revealed_policy_eval\cross_transfer_summary.csv,mean_discounted_loss,255.24118505647047,std_discounted_loss,56.87122752427032,,,
case_0405,revealed_trained_rules,cross_transfer,revealed,ann_revealed,td3_ann_revealed_direct,ann_revealed_direct,ann,ann,standard_nonlinear,td3,outputs\phase10\revealed_policy_eval\cross_transfer_summary.csv,mean_discounted_loss,315.6347977855864,std_discounted_loss,58.15011007881885,,,
case_0406,revealed_trained_rules,cross_transfer,revealed,svar_revealed,ppo_svar_revealed_direct,svar_revealed_direct,svar,svar,linear_policy,ppo,outputs\phase10\revealed_policy_eval\cross_transfer_summary.csv,mean_discounted_loss,653.9759015869942,std_discounted_loss,212.6721474251279,,,
case_0407,revealed_trained_rules,cross_transfer,revealed,svar_revealed,sac_svar_revealed_direct,svar_revealed_direct,svar,svar,standard_nonlinear,sac,outputs\phase10\revealed_policy_eval\cross_transfer_summary.csv,mean_discounted_loss,199.48636763461323,std_discounted_loss,64.82178776746949,,,
case_0408,revealed_trained_rules,cross_transfer,revealed,svar_revealed,td3_svar_revealed_direct,svar_revealed_direct,svar,svar,standard_nonlinear,td3,outputs\phase10\revealed_policy_eval\cross_transfer_summary.csv,mean_discounted_loss,441.6237657309173,std_discounted_loss,115.53348642766328,,,
case_0409,revealed_trained_rules,historical_shock,revealed,ann,ppo_ann_revealed_direct,ann_revealed_direct,ann,ann,linear_policy,ppo,outputs\phase10\revealed_policy_eval\ann_historical_summary.csv,total_discounted_loss,484.7600697994248,mean_period_loss,9.039907728700788,improvement_vs_actual_pct,-0.2043278058309113,
case_0410,revealed_trained_rules,historical_shock,revealed,ann,ppo_ann_revealed_direct_nonlinear,ann_revealed_direct,ann,ann,nonlinear_policy,ppo,outputs\phase10\revealed_policy_eval\ann_historical_summary.csv,total_discounted_loss,598.7210103826744,mean_period_loss,10.665660392723323,improvement_vs_actual_pct,-23.761093634315237,
case_0411,revealed_trained_rules,historical_shock,revealed,ann,sac_ann_revealed_direct,ann_revealed_direct,ann,ann,standard_nonlinear,sac,outputs\phase10\revealed_policy_eval\ann_historical_summary.csv,total_discounted_loss,207.6990493249021,mean_period_loss,3.801044806625556,improvement_vs_actual_pct,57.06671213220329,
case_0412,revealed_trained_rules,historical_shock,revealed,ann,td3_ann_revealed_direct,ann_revealed_direct,ann,ann,standard_nonlinear,td3,outputs\phase10\revealed_policy_eval\ann_historical_summary.csv,total_discounted_loss,186.2307215093846,mean_period_loss,3.3391428590739936,improvement_vs_actual_pct,61.50441129904935,
case_0413,revealed_trained_rules,historical_shock,revealed,ann,empirical_taylor_rule,empirical_rule,svar,svar,fixed_rule,,outputs\phase10\revealed_policy_eval\ann_historical_summary.csv,total_discounted_loss,285.3521547478406,mean_period_loss,5.250908398916809,improvement_vs_actual_pct,41.01510698625876,
case_0414,revealed_trained_rules,historical_shock,revealed,ann,historical_actual_policy,historical_actual,historical,historical,fixed_rule,,outputs\phase10\revealed_policy_eval\ann_historical_summary.csv,total_discounted_loss,483.7715899244988,mean_period_loss,9.279744615061048,improvement_vs_actual_pct,0.0,
case_0415,revealed_trained_rules,historical_shock,revealed,svar,empirical_taylor_rule,empirical_rule,svar,svar,fixed_rule,,outputs\phase10\revealed_policy_eval\svar_historical_summary.csv,total_discounted_loss,254.7376535748045,mean_period_loss,4.822381640783632,improvement_vs_actual_pct,32.13682851990195,
case_0416,revealed_trained_rules,historical_shock,revealed,svar,historical_actual_policy,historical_actual,historical,historical,fixed_rule,,outputs\phase10\revealed_policy_eval\svar_historical_summary.csv,total_discounted_loss,375.369508997248,mean_period_loss,6.712488741561593,improvement_vs_actual_pct,0.0,
case_0417,revealed_trained_rules,historical_shock,revealed,svar,ppo_svar_revealed_direct,svar_revealed_direct,svar,svar,linear_policy,ppo,outputs\phase10\revealed_policy_eval\svar_historical_summary.csv,total_discounted_loss,388.4749722656421,mean_period_loss,7.445990386212991,improvement_vs_actual_pct,-3.4913499776270243,
case_0418,revealed_trained_rules,historical_shock,revealed,svar,ppo_svar_revealed_direct_nonlinear,svar_revealed_direct,svar,svar,nonlinear_policy,ppo,outputs\phase10\revealed_policy_eval\svar_historical_summary.csv,total_discounted_loss,465.04774533530906,mean_period_loss,8.401597267135497,improvement_vs_actual_pct,-23.89065552437252,
case_0419,revealed_trained_rules,historical_shock,revealed,svar,sac_svar_revealed_direct,svar_revealed_direct,svar,svar,standard_nonlinear,sac,outputs\phase10\revealed_policy_eval\svar_historical_summary.csv,total_discounted_loss,148.76018201722815,mean_period_loss,2.6800503207581245,improvement_vs_actual_pct,60.36966816654286,
case_0420,revealed_trained_rules,historical_shock,revealed,svar,td3_svar_revealed_direct,svar_revealed_direct,svar,svar,standard_nonlinear,td3,outputs\phase10\revealed_policy_eval\svar_historical_summary.csv,total_discounted_loss,320.30607783284825,mean_period_loss,5.670292502702131,improvement_vs_actual_pct,14.669127311777332,
case_0421,revealed_trained_rules,long_run_stochastic,revealed,ann_revealed,ppo_ann_revealed_direct,ann_revealed_direct,ann,ann,linear_policy,ppo,outputs\phase10\revealed_policy_eval\ann_stochastic_summary.csv,mean_discounted_loss,664.2385999141038,std_discounted_loss,190.59865992698292,,,
case_0422,revealed_trained_rules,long_run_stochastic,revealed,ann_revealed,ppo_ann_revealed_direct_nonlinear,ann_revealed_direct,ann,ann,nonlinear_policy,ppo,outputs\phase10\revealed_policy_eval\ann_stochastic_summary.csv,mean_discounted_loss,1057.5216401191024,std_discounted_loss,457.43562489942633,,,
case_0423,revealed_trained_rules,long_run_stochastic,revealed,ann_revealed,sac_ann_revealed_direct,ann_revealed_direct,ann,ann,standard_nonlinear,sac,outputs\phase10\revealed_policy_eval\ann_stochastic_summary.csv,mean_discounted_loss,255.24118505647047,std_discounted_loss,56.87122752427032,,,
case_0424,revealed_trained_rules,long_run_stochastic,revealed,ann_revealed,td3_ann_revealed_direct,ann_revealed_direct,ann,ann,standard_nonlinear,td3,outputs\phase10\revealed_policy_eval\ann_stochastic_summary.csv,mean_discounted_loss,315.6347977855864,std_discounted_loss,58.15011007881885,,,
case_0425,revealed_trained_rules,long_run_stochastic,revealed,ann_revealed,empirical_taylor_rule,empirical_rule,svar,svar,fixed_rule,,outputs\phase10\revealed_policy_eval\ann_stochastic_summary.csv,mean_discounted_loss,284.6282712874521,std_discounted_loss,41.05717699738102,,,
case_0426,revealed_trained_rules,long_run_stochastic,revealed,ann_revealed,historical_actual_policy,historical_actual,historical,historical,fixed_rule,,outputs\phase10\revealed_policy_eval\ann_stochastic_summary.csv,mean_discounted_loss,786.4085677929496,std_discounted_loss,225.2519601692657,,,
case_0427,revealed_trained_rules,long_run_stochastic,revealed,svar_revealed,empirical_taylor_rule,empirical_rule,svar,svar,fixed_rule,,outputs\phase10\revealed_policy_eval\svar_stochastic_summary.csv,mean_discounted_loss,259.7139402027988,std_discounted_loss,84.03435300746247,,,
case_0428,revealed_trained_rules,long_run_stochastic,revealed,svar_revealed,historical_actual_policy,historical_actual,historical,historical,fixed_rule,,outputs\phase10\revealed_policy_eval\svar_stochastic_summary.csv,mean_discounted_loss,581.3815820465475,std_discounted_loss,192.1145818412485,,,
case_0429,revealed_trained_rules,long_run_stochastic,revealed,svar_revealed,ppo_svar_revealed_direct,svar_revealed_direct,svar,svar,linear_policy,ppo,outputs\phase10\revealed_policy_eval\svar_stochastic_summary.csv,mean_discounted_loss,653.9759015869942,std_discounted_loss,212.6721474251279,,,
case_0430,revealed_trained_rules,long_run_stochastic,revealed,svar_revealed,ppo_svar_revealed_direct_nonlinear,svar_revealed_direct,svar,svar,nonlinear_policy,ppo,outputs\phase10\revealed_policy_eval\svar_stochastic_summary.csv,mean_discounted_loss,968.3637722623876,std_discounted_loss,461.4536144731103,,,
case_0431,revealed_trained_rules,long_run_stochastic,revealed,svar_revealed,sac_svar_revealed_direct,svar_revealed_direct,svar,svar,standard_nonlinear,sac,outputs\phase10\revealed_policy_eval\svar_stochastic_summary.csv,mean_discounted_loss,199.48636763461323,std_discounted_loss,64.82178776746949,,,
case_0432,revealed_trained_rules,long_run_stochastic,revealed,svar_revealed,td3_svar_revealed_direct,svar_revealed_direct,svar,svar,standard_nonlinear,td3,outputs\phase10\revealed_policy_eval\svar_stochastic_summary.csv,mean_discounted_loss,441.6237657309173,std_discounted_loss,115.53348642766328,,,
